aspect_dimension,slice_type,slice_value,n_reviews,system_rows,gold_rows,tp,fp,fn,unclear,duplicate,out_of_scope,gold_unclear,manual_precision_strict,manual_precision_soft,manual_recall,manual_f1_strict,manual_f1_soft,notes,n_pairs,manual_sentiment_mae,manual_sentiment_mae_round,manual_accuracy_at_0_5,manual_accuracy_at_1_0,manual_accuracy_at_1_5,manual_direction_accuracy,manual_macro_direction_f1,manual_wrong_polarity_rate,manual_strong_wrong_polarity_rate,manual_mean_signed_error,manual_rmse
gold_aspect,gold_aspect,Модерация,5,5,15,5,0,10,0,0,0,0,,,0.3333333333333333,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,5,1.6003125316172373,1.4,0.2,0.2,0.4,0.4,0.1904761904761905,0.2,0.2,1.6003125316172373,1.7346651466524878
gold_aspect,gold_aspect,Навигация,14,14,36,14,0,22,0,0,0,0,,,0.3888888888888889,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,14,1.1091091004782356,1.1428571428571428,0.14285714285714285,0.5,0.7142857142857143,0.6428571428571429,0.5,0.07142857142857142,0.0,-0.6036649276585584,1.2406930336306456
gold_aspect,gold_aspect,Надежность,3,3,10,3,0,7,0,0,0,0,,,0.3,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,3,1.54868240635066,1.6666666666666667,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,-0.4130851674126461,1.563073477349668
gold_aspect,gold_aspect,Наживка,1,1,1,1,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,0.028875977033749223,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.028875977033749223,0.028875977033749223
gold_aspect,gold_aspect,Напитки,1,1,5,1,0,4,0,0,0,0,,,0.2,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.0684037229511887,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0684037229511887,1.0684037229511887
gold_aspect,gold_aspect,Номер,16,16,16,16,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,16,0.9541946035083129,1.0,0.3125,0.625,0.75,0.5625,0.3873015873015873,0.0625,0.0625,0.18935101926717834,1.213751325681974
gold_aspect,gold_aspect,Обновления,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Оборудование,6,6,9,6,0,3,0,0,0,0,,,0.6666666666666666,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,6,0.6028225139307324,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.0,0.0,-0.18876931693133278,0.8816634904793734
gold_aspect,gold_aspect,Обслуживание,46,46,54,46,0,8,0,0,0,0,,,0.8518518518518519,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,46,0.7898306005970327,0.717391304347826,0.5434782608695652,0.6521739130434783,0.8043478260869565,0.782608695652174,0.5492610837438423,0.08695652173913043,0.06521739130434782,-0.31326887515941687,1.1974898951282698
gold_aspect,gold_aspect,Общее впечатление,17,17,24,17,0,7,0,0,0,0,,,0.7083333333333334,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,17,1.4921904105756445,1.4705882352941178,0.11764705882352941,0.29411764705882354,0.5294117647058824,0.5882352941176471,0.24691358024691357,0.17647058823529413,0.11764705882352941,-1.4921904105756445,1.7315882510829943
gold_aspect,gold_aspect,Ожидание,15,15,21,15,0,6,0,0,0,0,,,0.7142857142857143,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,15,0.7816401275495688,0.7333333333333333,0.4,0.8,0.8666666666666667,0.8666666666666667,0.5824561403508772,0.06666666666666667,0.0,-0.42162157132600747,0.9582281272053818
gold_aspect,gold_aspect,Оплата,4,4,7,4,0,3,0,0,0,0,,,0.5714285714285714,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,4,0.46083533987621195,0.5,0.75,0.75,0.75,1.0,0.6666666666666666,0.0,0.0,0.3147048526479921,0.7757683453451997
gold_aspect,gold_aspect,Организация,6,6,8,6,0,1,0,0,0,1,,,0.8571428571428571,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,6,1.0079147054736193,1.1666666666666667,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6,0.0,0.0,-0.2543658027037357,1.2136271815903086
gold_aspect,gold_aspect,Освещение,1,1,7,1,0,6,0,0,0,0,,,0.14285714285714285,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.0280261039733887,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0280261039733887,1.0280261039733887
gold_aspect,gold_aspect,Оснащение,9,9,27,9,0,18,0,0,0,0,,,0.3333333333333333,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,9,1.6243479494652193,1.6666666666666667,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.2592592592592593,0.2222222222222222,0.2222222222222222,1.1579790325033374,2.0250762580898813
gold_aspect,gold_aspect,Отзывы,5,5,9,5,0,4,0,0,0,0,,,0.5555555555555556,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,5,0.7886190552460903,0.6,0.6,0.6,0.8,0.6,0.48888888888888893,0.0,0.0,-0.17255931219187914,1.0221041219289513
gold_aspect,gold_aspect,Оформление,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Охрана,2,2,4,2,0,2,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,3.342063250951469,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,-0.4691117061302066,3.3748263016322326
gold_aspect,gold_aspect,Очереди,42,42,51,42,0,9,0,0,0,0,,,0.8235294117647058,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,42,1.4737780619793088,1.5238095238095237,0.2857142857142857,0.40476190476190477,0.5,0.47619047619047616,0.3436041083099907,0.3333333333333333,0.2619047619047619,1.1047483607215414,1.8670952594590788
gold_aspect,gold_aspect,Парковка,22,22,28,22,0,6,0,0,0,0,,,0.7857142857142857,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,22,1.2415136519498033,1.3181818181818181,0.22727272727272727,0.5,0.5909090909090909,0.45454545454545453,0.32634032634032634,0.22727272727272727,0.09090909090909091,-0.10292882176409793,1.512418795257855
gold_aspect,gold_aspect,Перрон,16,16,27,16,0,11,0,0,0,0,,,0.5925925925925926,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,16,1.3539121492367485,1.4375,0.125,0.375,0.5,0.5,0.2222222222222222,0.375,0.125,1.097389893214313,1.5714409880716214
gold_aspect,gold_aspect,Персонал,45,45,52,45,0,7,0,0,0,0,,,0.8653846153846154,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,45,0.7913236507696436,0.7555555555555555,0.6,0.6444444444444445,0.7777777777777778,0.8888888888888888,0.5917252146760343,0.08888888888888889,0.08888888888888889,-0.14762907077868778,1.2654094636784685
gold_aspect,gold_aspect,Пещера,0,0,5,0,0,4,0,0,0,1,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Планировка,7,7,13,7,0,6,0,0,0,0,,,0.5384615384615384,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,7,0.5412696109072256,0.42857142857142855,0.5714285714285714,0.7142857142857143,1.0,0.8571428571428571,0.30769230769230765,0.0,0.0,0.25964469064846135,0.7504179833063529
gold_aspect,gold_aspect,Платформа,2,2,2,2,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,1.5490119419409893,1.5,0.0,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,-1.5490119419409893,1.5521940911108145
gold_aspect,gold_aspect,Площадка,27,27,27,27,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,27,0.977771865869592,0.9259259259259259,0.2962962962962963,0.5555555555555556,0.8148148148148148,0.7777777777777778,0.4565217391304348,0.07407407407407407,0.037037037037037035,-0.966934747995563,1.1678187509025242
gold_aspect,gold_aspect,Площадь,1,1,1,1,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.2636762857437134,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2636762857437134,1.2636762857437134
gold_aspect,gold_aspect,Плюшки,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Поводок,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Подборки,1,1,1,1,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.6974873729777755,2.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,-1.6974873729777755,1.6974873729777755
gold_aspect,gold_aspect,Поддержка,28,28,33,28,0,5,0,0,0,0,,,0.8484848484848485,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,28,0.9604537105126708,0.9642857142857143,0.4642857142857143,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.4678362573099415,0.14285714285714285,0.10714285714285714,0.7599124710604883,1.3470327011784557
gold_aspect,gold_aspect,Подписка,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Подъезд,3,3,8,3,0,5,0,0,0,0,,,0.375,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,3,0.6198018213229565,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.3309318589163013,0.6435978344663519
gold_aspect,gold_aspect,Поедаемость,62,62,82,62,0,20,0,0,0,0,,,0.7560975609756098,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,62,0.665526863714237,0.5645161290322581,0.5645161290322581,0.7419354838709677,0.8870967741935484,0.8709677419354839,0.5761904761904763,0.016129032258064516,0.0,-0.6363392495371837,0.938967513609625
gold_aspect,gold_aspect,Поиск,1,1,4,1,0,3,0,0,0,0,,,0.25,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.1323592588305473,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,-1.1323592588305473,1.1323592588305473
gold_aspect,gold_aspect,Пол,1,1,3,1,0,2,0,0,0,0,,,0.3333333333333333,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,2.1545847207307816,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1545847207307816,2.1545847207307816
gold_aspect,gold_aspect,Полотенца,1,1,4,1,0,3,0,0,0,0,,,0.25,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.610028445138596,2.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.610028445138596,1.610028445138596
gold_aspect,gold_aspect,Порядок,2,2,2,2,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,0.6549375536269508,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.0,0.0,-0.5880963584058918,0.8802275421282422
gold_aspect,gold_aspect,Правила,0,0,2,0,0,2,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Приложение,3,3,6,3,0,3,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,3,0.8927709419513121,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.0,-0.8927709419513121,1.0465237761225397
gold_aspect,gold_aspect,Приманка,2,2,5,2,0,3,0,0,0,0,,,0.4,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,3.6281128774862736,3.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.6281128774862736,3.640902131927719
gold_aspect,gold_aspect,Примерка,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Продавец,20,20,23,20,0,3,0,0,0,0,,,0.8695652173913043,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,20,1.0086671903916795,1.0,0.4,0.5,0.65,0.75,0.41707717569786534,0.05,0.0,0.10302713370892888,1.339465625894625
gold_aspect,gold_aspect,Продвижение,0,0,5,0,0,5,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Простор,2,2,2,2,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,1.377717028837651,1.5,0.0,0.5,0.5,0.5,0.3333333333333333,0.0,0.0,1.377717028837651,1.488617178070317
gold_aspect,gold_aspect,Пространство,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Профиль,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Процедуры,1,1,1,1,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,0.2563090715557337,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.2563090715557337,0.2563090715557337
gold_aspect,gold_aspect,Публикация,2,2,4,2,0,2,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,1.5194654520601034,1.5,0.0,0.0,0.5,0.5,0.3333333333333333,0.0,0.0,-0.23198741022497416,1.537073003636166
gold_aspect,gold_aspect,Пункты,2,2,4,2,0,2,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,1.3186961713945493,1.5,0.0,0.5,0.5,0.5,0.2222222222222222,0.5,0.0,0.3199880529427901,1.3569642392033625
gold_aspect,gold_aspect,Развлечения,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Раздевалка,1,1,15,1,0,14,0,0,0,0,,,0.06666666666666667,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.669275039806962,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.669275039806962,1.669275039806962
gold_aspect,gold_aspect,Размер,61,61,84,61,0,23,0,0,0,0,,,0.7261904761904762,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,61,0.8131967283695646,0.7868852459016393,0.47540983606557374,0.6885245901639344,0.7377049180327869,0.7377049180327869,0.5865841073271415,0.01639344262295082,0.01639344262295082,0.7061153909994946,1.0864857380332842
gold_aspect,gold_aspect,Размещение,0,0,4,0,0,4,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Расписание,2,2,2,2,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,0.05715464864806563,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.05715464864806563,0.07998856403885006
gold_aspect,gold_aspect,Расположение,46,46,74,46,0,28,0,0,0,0,,,0.6216216216216216,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,46,0.7736109078131963,0.782608695652174,0.4782608695652174,0.717391304347826,0.782608695652174,0.8260869565217391,0.5491452991452991,0.043478260869565216,0.021739130434782608,-0.5906385920728929,1.1142399780608852
gold_aspect,gold_aspect,Расход,6,6,10,6,0,4,0,0,0,0,,,0.6,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,6,1.3724141172133386,1.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.0,0.0,-1.3724141172133386,1.5199769876731943
gold_aspect,gold_aspect,Регистрация,7,7,7,7,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,7,1.6516982412202716,1.7142857142857142,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.38888888888888884,0.2857142857142857,0.14285714285714285,0.017642464145735306,1.9873187001569033
gold_aspect,gold_aspect,Рейсы,2,2,2,2,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,0.16185074433451518,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.16185074433451518,0.21301645626425206
gold_aspect,gold_aspect,Рекомендации,1,1,2,1,0,1,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.9684672970324755,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9684672970324755,1.9684672970324755
gold_aspect,gold_aspect,Ремонт,0,0,1,0,0,0,0,0,0,1,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Ресторан,0,0,2,0,0,2,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Сайт,5,5,5,5,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,5,1.399388815779821,1.4,0.2,0.2,0.6,0.6,0.4444444444444444,0.2,0.0,-0.7998150025872747,1.6273086093685645
gold_aspect,gold_aspect,Сантехника,3,3,3,3,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,3,2.8118290584146357,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,2.8118290584146357,2.8949725377612934
gold_aspect,gold_aspect,Сауна,1,1,28,1,0,25,0,0,0,2,,,0.038461538461538464,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.5494826482608914,2.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,-1.5494826482608914,1.5494826482608914
gold_aspect,gold_aspect,Сборка,1,1,2,1,0,1,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,3.4195239767432213,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.4195239767432213,3.4195239767432213
gold_aspect,gold_aspect,Свежесть,2,2,10,2,0,8,0,0,0,0,,,0.2,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,1.3312087932426948,1.5,0.0,0.5,0.5,0.5,0.2222222222222222,0.0,0.0,-1.3312087932426948,1.4943248143755556
gold_aspect,gold_aspect,Связь,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Сервис,23,23,28,23,0,5,0,0,0,0,,,0.8214285714285714,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,23,0.49195834602932853,0.43478260869565216,0.6956521739130435,0.8260869565217391,0.8695652173913043,0.9130434782608695,0.6111111111111112,0.043478260869565216,0.043478260869565216,-0.25999633903088776,0.8097607601419209
gold_aspect,gold_aspect,Система,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Скидки,2,2,2,2,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,2.164175048848847,2.0,0.5,0.5,0.5,0.5,0.2222222222222222,0.5,0.5,-1.8205185941478703,2.8280632230730003
gold_aspect,gold_aspect,Скорость,21,21,41,21,0,20,0,0,0,0,,,0.5121951219512195,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,21,0.8411270523744557,0.8095238095238095,0.5238095238095238,0.6666666666666666,0.7619047619047619,0.7619047619047619,0.5456140350877193,0.09523809523809523,0.047619047619047616,-0.5775731155528254,1.2735037713335682
gold_aspect,gold_aspect,Следы,1,1,1,1,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.9764742428669706,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9764742428669706,1.9764742428669706
gold_aspect,gold_aspect,Снасти,2,2,4,2,0,2,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,1.8050584616139531,2.0,0.0,0.5,0.5,0.5,0.2222222222222222,0.5,0.5,-1.8050584616139531,2.138787142673398
gold_aspect,gold_aspect,Содержание,3,3,4,3,0,1,0,0,0,0,,,0.75,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,3,0.37508984664115513,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.2991791341798186,0.585869251387447
gold_aspect,gold_aspect,Соответствие,79,79,111,79,0,32,0,0,0,0,,,0.7117117117117117,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,79,1.0723136020827997,1.0506329113924051,0.3670886075949367,0.569620253164557,0.6708860759493671,0.620253164556962,0.5053897180762852,0.10126582278481013,0.10126582278481013,-0.41354927335994,1.4201487072523773
gold_aspect,gold_aspect,Состав,11,11,12,11,0,1,0,0,0,0,,,0.9166666666666666,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,11,0.7013052041293122,0.5454545454545454,0.5454545454545454,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.31746031746031744,0.09090909090909091,0.0,-0.6748402094711888,0.9626828367466124
gold_aspect,gold_aspect,Состояние,19,19,29,19,0,10,0,0,0,0,,,0.6551724137931034,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,19,0.778420030597772,0.7894736842105263,0.42105263157894735,0.7368421052631579,0.8947368421052632,0.8421052631578947,0.8857142857142857,0.15789473684210525,0.05263157894736842,-0.10707074970636504,1.1311173271272514
gold_aspect,gold_aspect,Сотрудники,1,1,1,1,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,0.4167021909815958,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.4167021909815958,0.4167021909815958
gold_aspect,gold_aspect,Спа,1,1,23,1,0,21,0,0,0,1,,,0.045454545454545456,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,0.19863362109754235,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.19863362109754235,0.19863362109754235
gold_aspect,gold_aspect,Спам,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Спасатели,0,0,2,0,0,2,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Спиннинг,7,7,11,7,0,4,0,0,0,0,,,0.6363636363636364,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,7,1.664534127306459,1.8571428571428572,0.0,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.30303030303030304,0.14285714285714285,0.14285714285714285,-1.664534127306459,1.7728401965474614
gold_aspect,gold_aspect,Стабильность,0,0,2,0,0,2,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Стойкость,1,1,2,1,0,1,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,2.012918644119054,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.012918644119054,2.012918644119054
gold_aspect,gold_aspect,Такси,11,11,11,11,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,11,1.1797057957869996,1.2727272727272727,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.30036630036630035,0.36363636363636365,0.09090909090909091,-0.2859237119158603,1.564600372323365
gold_aspect,gold_aspect,Таможня,1,1,1,1,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,0.6395157799124718,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.6395157799124718,0.6395157799124718
gold_aspect,gold_aspect,Тарифы,1,1,2,1,0,1,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,0.9778556391829625,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.9778556391829625,0.9778556391829625
gold_aspect,gold_aspect,Текст,1,1,1,1,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,0.05109094908402767,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.05109094908402767,0.05109094908402767
gold_aspect,gold_aspect,Температура,4,4,9,4,0,5,0,0,0,0,,,0.4444444444444444,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,4,1.0872023434203584,1.0,0.75,0.75,0.75,0.75,0.48888888888888893,0.25,0.25,-1.0763724373246077,1.938232080171561
gold_aspect,gold_aspect,Термы,4,4,57,4,0,51,0,0,0,2,,,0.07272727272727272,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,4,1.3410799922421575,1.25,0.25,0.25,0.5,0.75,0.2857142857142857,0.0,0.0,-1.3410799922421575,1.4684336155436681
gold_aspect,gold_aspect,Территория,4,4,8,4,0,4,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,4,1.0993012970611744,1.0,0.25,0.5,0.75,0.75,0.48888888888888893,0.25,0.0,-1.09845242990923,1.4013781983426266
gold_aspect,gold_aspect,Товар,1,1,1,1,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.811259113252163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.811259113252163,1.811259113252163
gold_aspect,gold_aspect,Транспорт,4,4,5,4,0,1,0,0,0,0,,,0.8,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,4,0.7758819915761705,0.5,0.75,0.75,0.75,0.75,0.3333333333333333,0.0,0.0,-0.3231882212276105,1.131869782709423
